is_std,ftd_price,min_level,avg_win_stddevsamp,max_win_stddevsamp,min_win_stddevsamp,num_days_ooc_rate,sum_total_ooc_rate,mailbox_wb_rate,mailbox_vault_key_chips_rate,mailbox_vault_coins_rate,spins_completed_rate,avg_wager,avg_rtp,max_rtp,min_rtp,avg_spins_left_in_bankroll,max_spins_left_in_bankroll,min_spins_left_in_bankroll,avg_daily_bonus_amount,max_daily_bonus_amount,min_daily_bonus_amount,we_completed_rate,vault_tier_up_rate,vault_tier_dropdown_rate,wildball_silver_rate,wildball_gold_rate,wildball_ruby_rate,wildball_emerald_rate,wildball_specia_diamond_rate,vv_completed_rate
1,4.99,179,1.30,3.89,0.05,1.00,1.50,0.00,0.00,0.25,195,799333,0.31,0.87,0.01,0,0,0,1012500,1350000,550000,0.00,0.00,0.25,0.00,0.67,0.00,0.00,0.33,0.25
0,4.99,52,5.47,18.12,0.83,0.00,0.00,0.25,0.00,0.00,195,281140,4.82,18.12,0.29,247,754,52,1183333,1400000,950000,0.00,0.00,0.25,1.00,0.00,0.00,0.00,0.00,0.25
0,4.99,255,4.21,8.33,2.20,0.29,0.86,0.00,0.00,0.43,111,622099,0.71,1.35,0.39,8,29,0,1000000,1350000,750000,0.00,0.14,0.00,0.43,0.57,0.00,0.00,0.00,0.29
0,4.99,47,4.72,6.76,3.49,0.00,0.00,0.00,0.00,0.17,130,447319,0.77,1.00,0.47,119,317,38,1010000,1350000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,41,3.43,6.57,0.49,0.00,0.00,0.00,0.00,0.00,156,853833,0.87,1.61,0.25,281,401,230,11020000,50000000,950000,0.00,0.40,0.40,0.71,0.29,0.00,0.00,0.00,0.20
1,4.99,49,3.35,4.99,2.32,1.00,17.25,0.00,0.00,0.00,195,232321,0.62,0.71,0.45,0,1,0,683333,800000,550000,0.00,0.25,0.50,0.33,0.67,0.00,0.00,0.00,0.25
0,4.99,69,3.10,8.29,1.47,0.80,22.60,0.00,0.20,0.00,156,167180,0.39,0.69,0.20,9,27,0,1770000,2150000,700000,0.00,0.00,0.20,0.75,0.25,0.00,0.00,0.00,0.40
1,4.99,54,3.94,12.43,0.98,1.00,2.80,0.60,0.00,0.20,156,586923,0.57,0.95,0.32,15,30,0,10870000,50000000,550000,0.00,0.40,0.20,0.00,0.75,0.25,0.00,0.00,0.40
1,4.99,49,3.51,4.26,2.76,0.67,43.67,0.00,0.00,0.00,259,221974,0.54,0.66,0.43,3,7,0,1400000,1400000,1400000,0.00,0.33,0.00,0.80,0.00,0.00,0.00,0.20,0.33
0,4.99,71,4.25,9.02,0.13,0.40,1.20,0.00,0.00,0.40,156,524908,0.88,1.88,0.08,58,104,0,1562500,4000000,550000,0.00,0.20,0.20,1.00,0.00,0.00,0.00,0.00,0.40
0,4.99,197,2.57,3.91,1.00,0.80,18.60,0.00,0.00,0.20,156,866193,0.71,0.92,0.40,13,39,0,1412500,2000000,800000,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,47,2.40,4.44,0.09,0.33,0.17,0.00,0.00,0.00,130,211091,0.46,0.64,0.04,16,25,0,1200000,1350000,750000,0.00,0.17,0.17,0.50,0.50,0.00,0.00,0.00,0.00
0,9.99,93,1.80,4.65,0.11,1.00,0.75,0.00,0.00,0.00,195,636281,0.47,0.76,0.07,1,2,0,1712500,4000000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,135,6.20,20.23,0.27,0.88,0.88,0.00,0.13,0.25,97,1107182,0.62,1.05,0.16,4,15,0,1021428,1750000,800000,0.00,0.13,0.13,0.17,0.67,0.17,0.00,0.00,0.13
1,2.99,31,5.33,12.02,1.48,0.00,0.00,0.00,0.00,0.00,260,127264,1.86,3.64,0.79,345,573,73,833333,1000000,700000,0.00,0.33,0.00,0.50,0.50,0.00,0.00,0.00,0.33
0,4.99,99,4.98,10.03,1.08,1.00,7.40,0.00,0.00,0.00,156,528787,0.68,0.90,0.43,6,13,0,730000,950000,550000,0.00,0.20,0.20,0.43,0.43,0.00,0.14,0.00,0.20
1,2.99,103,1.85,3.87,0.06,1.00,2.67,0.00,0.00,0.17,130,255678,0.45,0.79,0.03,3,8,0,991666,1700000,700000,0.00,0.17,0.33,0.60,0.40,0.00,0.00,0.00,0.33
0,4.99,59,4.30,11.71,1.70,1.00,4.83,0.00,0.00,0.00,130,803457,0.75,0.94,0.56,61,242,0,1275000,2150000,850000,0.00,0.17,0.17,0.80,0.20,0.00,0.00,0.00,0.00
0,24.99,115,1.79,5.72,0.05,1.00,8.60,0.20,0.00,0.00,156,1045417,0.37,0.68,0.03,6,16,0,1510000,4000000,750000,0.00,0.20,0.20,0.50,0.50,0.00,0.00,0.00,0.20
0,4.99,85,6.30,16.55,2.01,1.00,1.50,0.00,0.00,0.25,195,454578,0.70,0.96,0.43,1,2,0,1025000,1350000,700000,0.00,0.00,0.00,0.40,0.60,0.00,0.00,0.00,0.00
0,4.99,298,2.12,3.98,0.87,0.00,0.00,0.00,0.00,0.33,260,1954605,0.67,0.89,0.54,11,22,1,2216666,4000000,900000,0.00,0.33,0.00,0.75,0.00,0.00,0.00,0.25,0.00
0,4.99,26,4.30,7.76,1.18,0.00,0.00,0.17,0.00,0.17,130,86235,3.62,17.26,0.28,1157,1524,359,1030000,1350000,800000,0.00,0.33,0.17,0.20,0.00,0.20,0.20,0.40,0.00
1,4.99,136,4.45,5.50,2.59,1.00,3.33,0.00,0.00,0.00,260,512498,0.76,0.93,0.65,8,16,0,1183333,2000000,550000,0.00,0.33,0.00,0.33,0.67,0.00,0.00,0.00,0.00
0,4.99,102,3.52,3.52,3.52,0.20,0.20,0.00,0.00,0.20,156,413203,0.68,0.68,0.68,47,47,47,850000,850000,850000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,494,2.83,4.69,0.78,0.43,0.71,0.00,0.00,0.00,111,982473,0.69,0.86,0.52,0,1,0,1175000,1550000,800000,0.00,0.14,0.00,0.50,0.50,0.00,0.00,0.00,0.29
0,9.99,100,4.48,11.52,1.07,0.50,5.00,0.00,0.00,0.00,98,932561,0.52,0.79,0.26,45,136,0,916666,1000000,750000,0.00,0.25,0.00,0.00,0.67,0.00,0.33,0.00,0.13
0,4.99,34,2.45,4.49,0.43,0.75,3.00,0.00,0.00,0.00,195,144207,0.51,0.85,0.15,0,1,0,2850000,4900000,800000,0.00,0.00,0.25,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,69,6.37,11.32,3.77,0.17,0.17,0.00,0.00,0.00,130,256806,0.94,1.15,0.66,380,426,316,825000,950000,700000,0.00,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.17
0,4.99,90,3.06,9.73,0.00,0.88,0.38,0.00,0.00,0.25,98,815572,0.60,1.63,0.00,77,260,0,1414285,2000000,850000,0.00,0.13,0.13,1.00,0.00,0.00,0.00,0.00,0.13
0,4.99,31,3.59,7.19,0.81,0.67,7.00,0.33,0.00,0.00,260,1191591,0.82,1.17,0.40,94,264,0,883333,1000000,700000,0.00,0.00,0.33,0.50,0.25,0.00,0.25,0.00,0.00
1,24.99,89,14.11,47.50,1.82,0.17,0.17,0.00,0.00,0.00,130,6412761,1.72,3.71,0.74,343,661,114,1375000,2000000,900000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,24.99,68,2.99,6.34,0.16,1.00,0.60,0.20,0.00,0.00,156,683726,0.57,0.89,0.09,0,1,0,1160000,2000000,850000,0.00,0.20,0.20,0.20,0.60,0.20,0.00,0.00,0.00
0,4.99,74,1.84,4.98,0.13,0.20,2.40,0.00,0.00,0.00,156,204691,0.30,0.61,0.06,402,491,267,1000000,1300000,700000,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00
1,9.99,82,1.90,3.06,0.00,0.50,0.50,0.17,0.00,0.00,130,1431658,0.51,0.92,0.00,0,0,0,1200000,2000000,800000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,4.99,113,1.88,5.69,0.11,1.00,2.33,0.00,0.00,0.33,130,261750,0.45,0.68,0.06,1,3,0,991666,1400000,750000,0.00,0.00,0.17,1.00,0.00,0.00,0.00,0.00,0.17
0,4.99,94,3.45,7.46,0.71,1.00,1.50,0.25,0.00,0.00,196,244530,0.62,0.83,0.44,1,2,1,912500,1100000,800000,0.00,0.00,0.25,0.50,0.25,0.00,0.25,0.00,0.25
0,2.99,81,2.14,4.91,0.00,0.63,0.38,0.00,0.00,0.00,98,394653,0.55,1.08,0.00,24,62,0,1585714,4000000,750000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,58,2.54,4.29,0.98,0.25,0.25,0.00,0.00,0.25,196,183186,0.60,0.77,0.41,21,27,14,1200000,2000000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
1,4.99,420,4.67,6.81,0.97,0.00,0.00,0.00,0.00,0.00,196,907056,0.70,1.08,0.28,46,104,0,1325000,2000000,900000,0.00,0.25,0.00,0.33,0.17,0.00,0.00,0.50,0.50
0,4.99,70,1.88,4.68,0.33,1.00,1.60,0.20,0.00,0.00,156,334760,0.55,0.81,0.33,0,0,0,1150000,1650000,800000,0.00,0.20,0.20,1.00,0.00,0.00,0.00,0.00,0.20
1,4.99,58,7.05,14.93,1.97,0.67,0.33,0.00,0.00,0.00,261,795763,0.87,1.31,0.64,205,310,1,2316666,4000000,950000,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00
0,4.99,73,1.90,3.12,0.55,1.00,3.00,0.00,0.00,0.00,261,305314,0.53,0.72,0.31,3,6,0,1266666,2000000,800000,0.00,0.00,0.33,0.67,0.00,0.00,0.33,0.00,0.00
0,4.99,97,2.95,5.02,1.02,0.67,5.83,0.00,0.00,0.00,131,525806,0.67,1.12,0.36,52,157,0,1033333,1300000,900000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2.99,105,5.03,14.03,0.47,1.00,0.25,0.25,0.00,0.25,196,393265,0.59,0.87,0.18,10,31,0,825000,900000,700000,0.00,0.50,0.00,0.80,0.20,0.00,0.00,0.00,0.25
0,9.99,55,3.34,10.03,0.26,1.00,5.29,0.14,0.14,0.14,112,301731,0.47,0.92,0.12,0,1,0,1575000,2200000,900000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,72,9.59,17.71,4.67,0.80,0.60,0.20,0.00,0.00,157,637539,0.78,0.93,0.70,3,10,0,10680000,50000000,700000,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.00,0.00
1,4.99,36,3.30,5.08,2.13,0.33,1.67,0.00,0.00,0.00,261,1396156,0.82,0.95,0.75,64,166,4,900000,1000000,700000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,4.99,111,2.72,4.35,1.15,0.83,13.00,0.00,0.00,0.00,131,367924,0.50,0.75,0.35,10,18,0,1180000,2000000,750000,0.00,0.00,0.00,0.20,0.60,0.00,0.00,0.20,0.17
1,4.99,74,1.39,4.89,0.00,1.00,2.00,0.00,0.00,0.17,131,412060,0.39,0.74,0.00,0,0,0,1862500,5100000,750000,0.00,0.17,0.00,0.50,0.50,0.00,0.00,0.00,0.17
0,4.99,96,2.04,3.77,0.82,0.75,0.75,0.00,0.00,0.00,196,480808,0.65,0.94,0.44,113,337,0,862500,950000,750000,1.00,0.00,0.25,0.75,0.25,0.00,0.00,0.00,0.00
0,9.99,260,2.14,3.42,0.87,0.29,0.57,0.00,0.00,0.14,112,927231,0.54,0.63,0.44,1,2,0,2825000,4750000,900000,0.00,0.00,0.14,0.80,0.20,0.00,0.00,0.00,0.00
0,4.99,31,3.68,5.99,0.49,0.75,1.50,0.00,0.00,0.00,196,214333,0.53,0.91,0.18,0,1,0,1083333,1300000,850000,0.00,0.00,0.00,0.50,0.25,0.00,0.00,0.25,0.00
0,4.99,35,4.18,4.56,3.59,0.33,1.00,0.00,0.00,0.00,261,124557,0.91,1.02,0.81,414,571,332,1250000,2000000,750000,0.00,0.33,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,9.99,135,3.65,3.65,3.65,0.00,0.00,0.00,0.00,0.00,98,977724,0.57,0.57,0.57,102,102,102,1350000,1350000,1350000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,9.99,48,2.34,3.70,1.55,0.00,0.00,0.33,0.00,0.33,261,287227,0.61,0.92,0.46,127,157,109,925000,950000,900000,0.00,0.00,0.33,0.00,0.00,0.00,0.00,1.00,0.00
0,2.99,77,6.72,6.72,6.72,0.17,9.67,0.00,0.00,0.00,131,165774,0.75,0.75,0.75,49,49,49,1950000,1950000,1950000,0.00,0.17,0.00,0.80,0.20,0.00,0.00,0.00,0.17
0,4.99,110,3.19,4.97,1.21,0.14,0.14,0.00,0.00,0.14,112,498776,0.77,1.04,0.46,68,138,33,900000,1200000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,46,2.46,3.37,1.76,0.75,9.75,0.00,0.00,0.00,196,597383,0.70,0.82,0.60,10,30,0,1300000,1700000,900000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,95,4.67,9.18,0.43,1.00,2.50,0.00,0.00,0.00,131,573709,0.61,0.96,0.17,7,14,0,1350000,2700000,850000,0.50,0.33,0.17,0.63,0.38,0.00,0.00,0.00,0.00
1,4.99,337,1.84,4.23,0.00,1.00,7.00,0.33,0.00,0.33,262,621291,0.48,0.75,0.00,0,0,0,1050000,1200000,900000,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.33
0,4.99,127,1.77,3.50,0.57,0.71,0.43,0.00,0.00,0.29,112,892378,0.58,0.95,0.22,34,102,0,1166666,2000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,9.99,65,3.55,3.55,3.55,0.17,0.33,0.00,0.00,0.17,131,1000050,0.63,0.63,0.63,4,4,4,2000000,2000000,2000000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,41,4.03,6.97,2.29,0.80,2.80,0.00,0.00,0.00,157,240245,0.88,1.19,0.69,22,45,0,950000,1200000,800000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,9.99,73,2.75,4.53,1.40,1.00,5.50,0.00,0.00,0.00,196,647018,0.70,0.79,0.65,1,3,0,1125000,1650000,850000,0.00,0.00,0.25,0.75,0.00,0.00,0.25,0.00,0.25
0,24.99,120,1.37,3.12,0.00,0.80,1.80,0.00,0.00,0.20,157,1486418,0.40,0.87,0.00,1,3,0,2000000,4000000,800000,0.00,0.00,0.20,1.00,0.00,0.00,0.00,0.00,0.00
0,9.99,77,3.47,5.16,1.98,0.13,0.13,0.00,0.00,0.00,98,746700,0.76,0.96,0.48,35,136,0,925000,1200000,800000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.13
0,2.99,81,2.84,5.27,0.77,0.00,0.00,0.13,0.00,0.00,98,382225,0.71,1.10,0.21,52,99,18,2033333,4000000,800000,0.00,0.13,0.00,0.25,0.25,0.25,0.00,0.25,0.38
0,4.99,118,2.81,4.08,1.55,0.67,9.33,0.00,0.00,0.33,262,5151208,0.67,0.96,0.39,10,21,0,50500000,100000000,1000000,0.00,0.33,0.00,0.50,0.50,0.00,0.00,0.00,0.33
1,4.99,169,4.67,10.97,0.46,1.00,1.50,0.00,0.00,0.00,196,252619,0.62,0.94,0.22,16,48,0,1262500,2000000,850000,0.00,0.00,0.25,0.25,0.75,0.00,0.00,0.00,0.75
0,4.99,72,2.78,4.42,0.67,0.80,1.60,0.00,0.00,0.20,157,298045,0.55,0.85,0.14,0,1,0,1450000,2000000,800000,0.00,0.40,0.40,0.50,0.00,0.00,0.00,0.50,0.20
1,4.99,174,4.55,7.01,3.26,1.00,1.00,0.00,0.00,0.00,262,632253,0.64,0.82,0.41,0,1,0,1566666,2200000,1200000,0.00,0.33,0.00,0.00,1.00,0.00,0.00,0.00,0.33
0,2.99,66,6.50,16.79,1.27,0.14,0.14,0.00,0.00,0.00,112,1165091,0.98,1.54,0.51,74,201,0,1087500,2000000,550000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,133,1.99,3.82,0.06,0.80,2.80,0.20,0.00,0.20,157,433839,0.51,0.93,0.02,0,1,0,960000,1350000,700000,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00
1,4.99,77,1.95,4.75,0.66,0.25,0.75,0.00,0.00,0.00,197,318186,0.53,0.76,0.24,95,144,53,2333333,4000000,1200000,0.00,0.25,0.25,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,28,1.78,2.24,1.32,0.33,85.00,0.33,0.00,0.00,262,100125,0.39,0.53,0.26,4,9,0,1750000,2000000,1500000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,48,3.28,4.46,1.19,1.00,7.00,0.00,0.00,0.00,262,322357,0.67,0.91,0.35,0,1,0,883333,1000000,700000,0.00,0.33,0.33,0.29,0.57,0.00,0.14,0.00,0.00
0,2.99,56,4.05,7.19,0.82,0.20,0.20,0.00,0.00,0.00,157,207947,0.74,1.21,0.32,54,118,0,862500,950000,750000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,142,3.25,5.33,0.71,0.80,0.60,0.00,0.00,0.20,157,493821,0.58,0.79,0.23,11,18,0,1940000,4950000,700000,0.00,0.20,0.20,0.20,0.60,0.00,0.00,0.20,0.20
0,4.99,39,2.92,4.99,0.85,0.67,2.67,0.33,0.00,0.00,262,238794,0.57,0.85,0.29,0,0,0,925000,950000,900000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,39,3.17,3.17,3.17,0.00,0.00,0.14,0.00,0.00,112,216641,0.93,0.93,0.93,264,264,264,700000,700000,700000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,101,1.46,3.29,0.00,0.67,1.33,0.00,0.00,0.17,131,766556,0.42,0.81,0.00,6,19,0,1062500,1700000,700000,0.00,0.17,0.17,0.33,0.33,0.33,0.00,0.00,0.00
0,4.99,240,4.21,6.75,1.68,0.29,0.43,0.00,0.00,0.00,112,1518530,0.60,0.87,0.32,7,14,0,1900000,1900000,1900000,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.14
0,2.99,105,4.36,7.33,0.96,0.75,2.00,0.00,0.00,0.25,197,2392521,0.75,0.92,0.45,0,0,0,916666,1000000,850000,0.00,0.25,0.00,0.67,0.33,0.00,0.00,0.00,0.00
1,4.99,106,2.98,4.20,2.23,0.33,0.17,0.00,0.00,0.00,131,305416,0.70,0.74,0.65,12,30,1,1050000,1200000,750000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,80,8.23,19.96,2.00,1.00,2.00,0.00,0.00,0.00,262,483562,0.69,1.04,0.33,45,134,0,1425000,1900000,950000,0.00,0.00,0.33,0.83,0.17,0.00,0.00,0.00,0.67
0,2.99,38,8.53,10.90,6.17,0.00,0.00,0.00,0.00,0.00,197,1082071,1.33,1.35,1.31,225,353,98,2025000,2050000,2000000,0.00,0.00,0.00,0.83,0.00,0.00,0.17,0.00,0.00
0,4.99,422,3.65,3.65,3.65,0.00,0.00,0.00,0.00,0.00,158,1100055,0.60,0.60,0.60,138,138,138,950000,950000,950000,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.20
1,4.99,160,1.98,4.46,0.00,0.60,0.60,0.00,0.00,0.00,158,4077260,0.49,0.95,0.00,80,226,0,3000000,8000000,1300000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.20
1,24.99,101,3.28,3.99,2.21,1.00,30.67,0.00,0.00,0.00,263,1563843,0.55,0.75,0.39,3,7,0,1650000,1900000,1400000,0.00,0.33,0.33,0.00,0.33,0.00,0.67,0.00,0.33
0,4.99,68,2.76,3.89,0.59,1.00,0.33,0.00,0.00,0.00,263,219125,0.56,0.82,0.23,46,92,0,1275000,1350000,1200000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,256,4.21,5.85,1.44,0.60,0.80,0.00,0.00,0.20,158,479384,0.58,0.75,0.35,20,35,0,1233333,1550000,750000,0.00,0.20,0.20,0.20,0.40,0.00,0.00,0.40,0.60
0,4.99,260,1.60,3.13,0.25,1.00,1.50,0.00,0.00,0.00,197,268437,0.49,0.77,0.15,0,0,0,1000000,1200000,800000,0.00,0.00,0.25,0.33,0.67,0.00,0.00,0.00,0.00
0,4.99,33,4.33,7.67,1.76,0.33,0.33,0.00,0.00,0.00,263,118901,1.16,1.92,0.57,531,654,437,2166666,4000000,950000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,2.99,232,3.21,8.53,0.19,0.50,0.75,0.00,0.00,0.13,99,893816,0.56,0.93,0.10,9,19,0,1006250,1900000,550000,0.00,0.13,0.13,0.40,0.60,0.00,0.00,0.00,0.25
0,4.99,111,1.89,6.03,0.00,0.38,0.38,0.00,0.00,0.13,99,2156983,0.52,1.04,0.00,8,21,0,1430000,3300000,750000,0.00,0.13,0.25,1.00,0.00,0.00,0.00,0.00,0.00
1,4.99,386,1.50,2.61,0.33,1.00,2.00,0.00,0.00,0.00,263,469205,0.50,0.84,0.15,0,0,0,1383333,2000000,850000,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.33
0,4.99,86,3.65,10.42,0.60,0.86,9.43,0.00,0.00,0.00,113,533738,0.51,0.71,0.25,31,57,0,2658333,5200000,1000000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,38,4.06,12.99,0.07,0.86,6.14,0.14,0.00,0.00,113,173433,0.42,0.94,0.03,9,25,0,1158333,1800000,550000,0.00,0.00,0.14,0.71,0.29,0.00,0.00,0.00,0.14
0,4.99,96,2.81,4.79,0.84,0.67,0.33,0.00,0.00,0.00,263,641557,0.58,0.75,0.41,69,139,0,1800000,1800000,1800000,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.00,0.00
1,49.99,117,5.48,10.59,0.56,0.67,1.67,0.33,0.00,0.00,263,2471213,0.64,1.02,0.34,11,23,0,1633333,2700000,850000,0.00,0.00,0.33,0.33,0.33,0.00,0.33,0.00,0.33
1,4.99,294,1.97,3.08,1.33,1.00,14.75,0.00,0.00,0.00,197,304884,0.49,0.61,0.35,6,17,0,862500,1200000,550000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.25
1,24.99,66,2.46,3.34,1.25,1.00,0.33,0.00,0.00,0.00,263,4094180,0.72,0.85,0.49,129,387,0,883333,1100000,700000,0.00,0.33,0.00,0.00,1.00,0.00,0.00,0.00,0.67
1,4.99,82,1.95,3.79,0.69,1.00,29.67,0.00,0.00,0.00,263,294630,0.41,0.72,0.17,0,1,0,1183333,1350000,850000,0.00,0.33,0.33,1.00,0.00,0.00,0.00,0.00,0.33
0,24.99,70,2.10,3.92,1.05,0.20,0.40,0.00,0.00,0.00,158,2599111,0.57,0.92,0.25,104,199,21,912500,1350000,700000,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.20
0,4.99,33,3.12,3.32,2.92,0.33,10.17,0.00,0.00,0.00,132,121139,0.60,0.63,0.57,0,1,0,1350000,1350000,1350000,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.00,0.00
0,9.99,183,2.60,2.60,2.60,0.14,0.14,0.00,0.00,0.00,113,957178,0.79,0.79,0.79,98,98,98,700000,700000,700000,0.00,0.14,0.14,0.33,0.33,0.00,0.33,0.00,0.29
0,4.99,161,4.30,7.69,1.05,0.13,1.00,0.00,0.00,0.25,99,1269853,0.85,1.19,0.50,99,372,35,1818750,4000000,550000,0.00,0.25,0.13,0.38,0.50,0.00,0.13,0.00,0.88
1,4.99,1380,5.82,9.21,3.84,0.00,0.00,0.00,0.00,0.00,158,463005,0.91,1.00,0.79,226,240,212,2066666,4000000,1000000,0.00,0.20,0.00,0.40,0.20,0.20,0.00,0.20,0.00
0,4.99,40,3.44,6.25,0.54,1.00,8.50,0.00,0.00,0.00,198,996591,0.85,1.50,0.26,253,506,0,1850000,3000000,700000,0.00,0.50,0.50,0.40,0.60,0.00,0.00,0.00,0.00
0,2.99,52,2.72,3.98,0.21,0.67,0.33,0.00,0.00,0.00,264,182410,0.60,0.85,0.10,20,40,0,1625000,2450000,800000,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00
0,9.99,62,1.22,2.04,0.37,0.71,1.57,0.00,0.00,0.14,113,470753,0.40,0.58,0.09,9,33,0,9325000,51000000,850000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,62,1.76,3.16,0.32,0.71,6.14,0.00,0.00,0.00,113,210407,0.47,0.71,0.24,2,5,0,1390000,2250000,850000,0.00,0.00,0.14,0.50,0.50,0.00,0.00,0.00,0.00
1,4.99,68,2.88,3.98,1.32,0.80,12.00,0.00,0.20,0.20,158,229403,0.57,0.72,0.37,12,34,0,1900000,2000000,1600000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.60
0,2.99,68,3.86,6.50,0.04,0.67,0.50,0.33,0.00,0.33,132,564535,0.72,1.08,0.02,9,33,0,1600000,2250000,950000,0.00,0.17,0.17,0.50,0.40,0.00,0.10,0.00,0.00
0,4.99,126,1.62,2.70,0.36,0.86,5.00,0.00,0.00,0.43,113,501314,0.59,0.93,0.19,4,13,0,1160000,1950000,700000,0.00,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,80,1.44,2.53,0.89,0.75,32.75,0.25,0.00,0.25,198,176774,0.44,0.56,0.34,8,17,0,2283333,2650000,1850000,0.00,0.50,0.25,1.00,0.00,0.00,0.00,0.00,0.25
1,9.99,62,1.74,3.84,0.52,1.00,1.67,0.67,0.00,0.67,264,652470,0.44,0.65,0.24,0,0,0,1250000,2000000,850000,0.00,0.33,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,99,2.10,5.81,0.39,0.71,1.71,0.00,0.14,0.14,113,1046146,0.70,1.24,0.43,45,106,0,1425000,3200000,550000,0.00,0.14,0.00,0.67,0.33,0.00,0.00,0.00,0.00
0,4.99,64,1.35,3.25,0.44,1.00,32.00,0.00,0.00,0.00,198,737692,0.46,0.92,0.23,13,38,0,1216666,2000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
0,4.99,50,6.05,13.49,1.54,1.00,7.33,0.00,0.00,0.33,264,137553,0.65,1.01,0.37,22,56,5,916666,1350000,700000,0.00,0.00,0.33,0.00,0.33,0.00,0.33,0.33,0.33
0,4.99,135,2.40,4.94,0.14,0.80,0.60,0.00,0.00,0.00,158,1002814,0.50,1.05,0.04,66,133,0,1212500,2000000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,84,6.28,6.49,6.08,0.25,3.13,0.00,0.00,0.00,99,243192,0.59,0.82,0.37,0,0,0,900000,1000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,116,1.68,4.50,0.00,1.00,8.86,0.00,0.00,0.29,113,897052,0.38,0.79,0.00,0,1,0,1150000,1600000,850000,0.00,0.14,0.14,0.00,0.00,0.00,0.00,1.00,0.14
1,4.99,48,2.67,3.86,0.65,0.50,1.25,0.00,0.00,0.00,198,4096272,0.81,1.03,0.50,19,33,0,1037500,1200000,850000,0.00,0.25,0.00,0.25,0.50,0.00,0.25,0.00,0.25
