is_std,ftd_price,max_win_multiplier,avg_total_wins,avg_wager,wildball_silver_rate,wildball_specia_diamond_rate,num_days_ooc_per_day,sum_total_ooc_per_day,avg_win_multiplier,min_win_multiplier,avg_rtp,max_rtp,min_rtp,avg_spins_left_in_bankroll,max_spins_left_in_bankroll,min_spins_left_in_bankroll,we_completed_rate,vault_tier_up_rate,vault_tier_dropdown_rate,wildball_gold_rate,wildball_emerald_ruby_rate,vv_completed_rate,,,,
1,4.99,151,0.33,490204.4,0.57,0,1,2.4,46.89,1.13,0.62,0.95,0.26,0,1,0,0,0,0,0.43,0,0.2,,,,
0,4.99,111.6,0.39,13379996.5,0.31,0.03,1,2,90.34,54.5,0.83,0.93,0.69,12,37,0,0.33,0.17,0,0.47,0.18,0.83,,,,
1,2.99,207.33,0.42,634005.59,0.64,0.09,0,0,110.91,51.83,0.91,1.28,0.66,349,488,216,0,0.33,0,0.27,0,0.33,,,,
1,9.99,94.67,0.24,233172.17,0.33,0.1,0.75,102.75,61.13,0.6,0.48,0.71,0.11,3,6,0,0,0.5,0.25,0.52,0.05,0.5,,,,
0,24.99,1000,0.52,3100484.87,0,0,0.33,0.33,362.5,20,0.94,1.01,0.84,290,738,7,0,0,0,0,1,0,,,,
0,4.99,250,0.47,208934.82,0.47,0.02,1,98.5,70.59,0.32,0.7,0.93,0.07,61,167,0,0,0.25,0.13,0.33,0.18,0.63,,,,
0,4.99,265.25,0.39,321452.06,0,0,1,58.5,78.56,1.04,0.65,1.03,0.27,17,51,0,0,0.17,0.17,1,0,0.17,,,,
0,4.99,108.7,0.3,116897.38,0.33,0.11,0.88,62,52.58,4.2,0.56,0.79,0.19,19,44,0,0,0.13,0.13,0.56,0,0.75,,,,
0,49.99,92.9,0.5,6478615.81,0,0,0.33,2.67,53.75,6.67,0.74,1,0.49,526,1850,0,0,0,0,0,0,0.17,,,,
0,9.99,259.32,0.52,367393.67,0.71,0,0.83,0.5,86.19,0,0.41,0.89,0,1,3,0,0.5,0.17,0.17,0.29,0,0,,,,
0,4.99,68,0.31,1012473.63,0.29,0,0.88,0.38,26.49,0.8,0.62,0.92,0.15,0,1,0,0,0,0.25,0.57,0.14,0.13,,,,
0,24.99,57.5,0.32,658672.91,0.5,0.1,0.8,7.8,28.8,9,0.6,0.94,0.45,1,2,0,0,0.2,0,0.2,0.2,0.4,,,,
0,4.99,276.48,0.42,188618.13,0.41,0.02,0.13,0.88,163.04,48.13,0.89,1.08,0.69,677,1221,327,0.5,0.13,0,0.41,0.15,1,,,,
0,24.99,175.4,0.35,900414.84,0.29,0,0.8,6.4,64.01,0.5,0.56,0.89,0.13,28,45,0,0,0.2,0.2,0.71,0,0,,,,
1,4.99,28.7,0.32,100160.48,0,0,1,15,20.27,5.5,0.52,0.58,0.47,0,0,0,0,0.33,0,0,1,0,,,,
1,99.99,211,0.56,7310311.78,0.59,0,0.25,0.25,115.2,50,0.81,0.92,0.64,346,524,195,1,0,0,0.35,0.06,1,,,,
0,9.99,113.75,0.39,595347.19,0,0,0.71,0.86,41.2,0.8,0.57,0.81,0.17,67,135,0,0,0,0,0,0,0,,,,
0,4.99,151.62,0.37,1721518.52,0.38,0.19,0,0,74.96,3.6,1.03,1.45,0.22,284,471,173,0,0.25,0,0.38,0.06,0.63,,,,
1,2.99,153.62,0.44,2330143.3,0,0,0.33,0.33,70.63,8.27,0.85,1.18,0.47,135,330,0,0,0,0,0,0,0,,,,
1,9.99,108,0.49,623273.45,1,0,0.67,1,48.13,16,0.94,1.48,0.59,167,376,0,0,0,0.33,0,0,0,,,,
0,4.99,108.35,0.37,688948.09,0.44,0.06,0.43,12.29,68.35,19.36,0.71,0.89,0.43,1,2,0,1,0.29,0,0.38,0.13,0.14,,,,
1,4.99,215.6,0.34,191329.04,0.5,0,0,0,101.69,50,0.83,0.97,0.64,685,1016,550,0,0.4,0,0.3,0.2,0.4,,,,
0,9.99,68.64,0.42,43286.81,0.67,0,0,0,37.82,14.87,1.08,2.94,0.59,3457,3670,3098,0,0,0,0.33,0,0.25,,,,
0,9.99,95.6,0.35,1056410.1,0.33,0,0.13,0.13,27.84,1.3,0.55,0.96,0.25,61,129,8,0,0.13,0.25,0.56,0.11,0.13,,,,
0,4.99,26.8,0.37,536696.01,1,0,0.75,0.75,9.67,1,0.31,0.54,0.18,0,0,0,0,0.25,0,0,0,0,,,,
1,4.99,62.3,0.5,596699.34,0.57,0,0.83,14.17,20.77,0.4,0.56,1.01,0.06,151,375,0,0,0.33,0.17,0.29,0.14,0.17,,,,
0,4.99,107.4,0.37,308712.79,0,0,1,1.25,16.89,0.33,0.23,0.54,0.05,0,0,0,0,0.13,0,1,0,0.13,,,,
0,4.99,139.67,0.52,98425.76,0.55,0,1,49.13,49.23,7.6,0.65,0.89,0.29,35,159,0,0,0.25,0.13,0.36,0.09,0.25,,,,
0,9.99,15,0.36,528187.66,0,0,0.67,1,8.36,1.93,0.39,0.5,0.24,14,28,0,0,0.33,0,0,0,0,,,,
0,4.99,105,0.43,175669.76,0.33,0,1,42.13,41.45,1.33,0.6,0.89,0.21,14,42,0,0,0.25,0.13,0.42,0.25,0.38,,,,
0,4.99,56.71,0.37,110879.89,1,0,0.67,14,19.1,5,0.4,0.63,0.27,10,16,0,0,0,0,0,0,0,,,,
0,4.99,68,0.35,71694.58,0.25,0.13,0.33,18,64.42,59.67,0.78,0.83,0.72,50,104,11,0,0,0,0.5,0.13,0.33,,,,
0,4.99,56,0.36,195499.58,0,0,0.71,0.43,24.5,4,0.61,0.86,0.42,4,11,0,0.33,0.14,0,1,0,0.29,,,,
0,9.99,22.1,0.43,719064.96,1,0,0.57,0.43,11.86,5,0.62,0.99,0.46,66,184,0,0,0.14,0,0,0,0,,,,
0,4.99,187.5,0.31,398487.12,0,0,0.8,1.2,85.04,13.7,1.69,5.46,0.51,54,116,0,0,0.2,0.2,0,0,0,,,,
1,4.99,178.7,0.38,90447.53,0.31,0.17,0.5,10.5,113.49,12.07,0.83,1.01,0.66,350,726,120,0,0.25,0,0.28,0.24,1,,,,
0,4.99,177.08,0.36,243088.11,0.5,0.3,0.25,0.13,65.17,1,0.61,0.91,0.15,63,133,0,0.33,0.38,0.13,0.1,0.1,0.25,,,,
0,4.99,129.5,0.31,12683885.68,1,0,0,0,87.13,46,0.81,0.97,0.59,68,119,41,0,0.29,0.14,0,0,0,,,,
0,4.99,60,0.45,226002.65,0.42,0.08,0.86,2.43,39.61,0.37,0.7,0.93,0.06,12,35,0,0,0.14,0,0.5,0,0,,,,
0,24.99,141.83,0.32,236759.99,0,0,0.13,5.25,89.17,10,0.76,0.99,0.35,2796,3382,2229,0.33,0.13,0.13,0,0,0,,,,
0,24.99,137.56,0.4,1733888.2,0,0,0.13,0.25,86.6,58.2,0.92,1.2,0.75,427,992,2,0,0,0,0,0,0,,,,
1,4.99,70.25,0.47,456583.9,0.42,0,0.8,34.6,54.12,23,0.81,0.94,0.65,150,439,0,0.33,0,0,0.42,0.16,1,,,,
0,2.99,130.5,0.4,129546.41,0.38,0.13,1,6.83,61.12,6,0.74,0.94,0.56,31,135,0,0,0,0,0.38,0.13,0.17,,,,
0,4.99,53.35,0.34,98350.7,0.5,0,0.5,10,27.18,1,0.26,0.44,0.09,1,2,1,0,0,0,0.5,0,0,,,,
1,4.99,230.7,0.55,675950.09,0.4,0,1,164.25,99.16,13.5,0.86,0.93,0.75,0,0,0,0,0,0,0.3,0.3,0.5,,,,
1,4.99,39.27,0.35,234860.32,0.17,0,1,4,25.31,0.7,0.57,0.77,0.1,0,0,0,0,0.2,0,0.5,0.34,0.2,,,,
0,4.99,81.47,0.28,1510037.25,1,0,0.25,0.25,44.58,7.7,0.56,0.77,0.35,20,40,0,0,0.25,0,0,0,0,,,,
0,9.99,75.48,0.34,354006.35,0.2,0,0,0,28.86,0.5,0.48,0.81,0.1,22,57,1,0,0,0.14,0.6,0.2,0.14,,,,
0,4.99,333.33,0.4,212717.07,0.67,0,1,10.33,105.08,8.45,0.7,0.91,0.26,0,1,0,0,0.17,0.17,0.33,0,0,,,,
0,9.99,85,0.52,345829.54,0,0,0.6,21.8,54.63,21.87,0.88,0.97,0.84,54,144,0,0,0,0,0,0,0,,,,
1,4.99,122.73,0.35,419188.41,1,0,1,114.5,81.01,38.93,0.81,0.94,0.6,12,37,0,0,0.25,0,0,0,0.25,,,,
1,4.99,164,0.3,139367.49,0,1,1,43.5,123.73,51.33,0.79,0.95,0.66,0,0,0,0,0,0,0,0,0,,,,
1,4.99,90.4,0.38,734083.57,0.6,0.4,0.4,1,57.64,4.55,0.9,1.11,0.7,91,210,0,0,0,0,0,0,0.2,,,,
0,9.99,133.54,0.34,3232655.71,1,0,0.17,0.17,42.15,6,1.35,3.72,0.56,317,539,6,0,0,0,0,0,0,,,,
0,4.99,134.5,0.36,134534.42,0.52,0.04,0.38,6.25,62.7,9,0.79,1.23,0.55,192,429,0,0,0,0,0.35,0.09,0.63,,,,
1,4.99,212.27,0.39,18608252.52,0.33,0,0.67,5.33,129.36,68.43,1.02,1.4,0.81,134,303,0,0,0.67,0.33,0.5,0.17,0.67,,,,
1,24.99,32,0.38,2564674.5,0.25,0,1,2.75,19.6,2.91,0.58,0.78,0.46,3,10,0,0,0,0,0.5,0.25,0.5,,,,
0,9.99,146.1,0.32,624707.88,0,0,0.88,0.75,48.13,0.8,0.5,0.95,0.08,8,28,1,0,0.13,0,0,0,0,,,,
0,9.99,73.47,0.36,335206.02,1,0,0.25,2,33.44,10.85,0.53,0.58,0.5,18,53,0,0,0.13,0,0,0,0,,,,
1,9.99,722,0.33,1034451.67,0.56,0,0.5,1.25,243.35,45,0.78,1.1,0.52,269,575,1,0,0,0,0.44,0,0.75,,,,
0,9.99,124.8,0.36,375009.73,0.41,0.09,0.13,5.38,82.45,34.67,0.91,1.11,0.6,535,793,361,0,0,0,0.36,0.14,0,,,,
1,9.99,146,0.45,217242.78,0.25,0.17,0,0,93.49,41.16,0.88,0.97,0.79,416,664,269,0,0,0,0.5,0.08,0.75,,,,
0,9.99,237.4,0.37,934758.27,0.67,0,0.67,1,118.7,0,0.4,0.81,0,0,0,0,0,0,0,0.33,0,0,,,,
0,4.99,147.67,0.37,211544.58,0.5,0.5,0.83,2.83,52.49,5.87,0.71,0.92,0.46,25,53,0,0,0.33,0.17,0,0,0.5,,,,
0,4.99,201.4,0.33,120801.9,0.42,0.16,1,7.14,59.03,1.3,0.58,0.91,0.14,0,1,0,0,0.14,0,0.33,0.08,0.29,,,,
0,4.99,54,0.37,187355.75,0.6,0,1,5.86,16.11,0.36,0.44,0.86,0.03,0,0,0,0,0.29,0.14,0,0.4,0.29,,,,
1,4.99,20.69,0.42,244872.08,0,0,1,1,13.63,1,0.5,0.76,0.2,0,0,0,0,0,0,0,0,0,,,,
0,24.99,109.3,0.48,992278.49,0,0,0.14,0.14,39.88,10,0.52,1.04,0.15,942,1484,435,0,0,0,0,0,0,,,,
1,4.99,112.92,0.5,301754.7,0.43,0.57,1,5.5,70.71,3.8,0.72,0.86,0.5,1,2,0,0,0,0,0,0,0.75,,,,
0,2.99,101.8,0.29,234645.79,0.53,0.13,1,54.17,67.52,8,0.75,0.96,0.48,2,4,0,1,0.17,0.17,0.27,0.07,0.5,,,,
0,4.99,155.45,0.38,2007872.15,0.33,0,0,0,59.36,18.18,1.02,1.43,0.4,421,691,181,0,0.2,0.2,0.33,0.33,0.2,,,,
0,4.99,85.5,0.39,197215.25,0.38,0,0.2,0.2,51.25,6.5,0.75,0.94,0.64,117,187,63,0,0,0,0.5,0.13,0,,,,
1,4.99,66.67,0.4,219803.51,0.69,0,0.75,9,58.64,51.75,0.79,0.9,0.69,34,76,0,0.33,0.5,0,0.23,0.08,0.5,,,,
1,4.99,72.9,0.4,1115216.35,0.68,0.05,1,1.67,58.23,43.45,0.81,0.89,0.73,2,5,0,0.33,0,0,0.11,0.16,0.67,,,,
0,24.99,188,0.36,435765.84,0.42,0.05,1,101.63,85.44,12.33,0.7,0.91,0.47,163,800,0,0,0.13,0,0.42,0.11,0.88,,,,
0,4.99,12.8,0.38,441747.74,0,0,1,0.6,5.31,0.4,0.35,0.8,0.08,0,0,0,0,0,0,0,0,0,,,,
1,4.99,50.05,0.5,395908.68,0.57,0.14,1,23.43,33.02,5,0.66,0.79,0.35,0,0,0,0,0.14,0.29,0.14,0.14,0.71,,,,
0,4.99,559.5,0.32,199490.87,1,0,0.14,0.86,175.6,16.07,0.7,0.96,0.38,61,104,14,0,0,0,0,0,0,,,,
0,4.99,84.56,0.34,161786.86,0.56,0.11,0.2,0.2,45.12,8.75,1.07,1.74,0.54,249,372,100,0,0,0,0.33,0,0.2,,,,
0,4.99,132.93,0.29,108730.74,0.44,0,0.6,24.2,85.57,5.83,0.69,1.01,0.34,74,166,0,0,0.4,0,0.56,0,0,,,,
0,4.99,84,0.3,393187.08,0.5,0,0.75,7,37.24,2.95,0.69,1.25,0.38,140,367,0,0,0.25,0,0.5,0,0.25,,,,
0,4.99,60.38,0.39,668375.54,0.33,0,1,1,33.63,5,0.63,0.86,0.29,69,139,0,1,0,0,0.33,0.33,0,,,,
1,4.99,256.66,0.69,1970410.67,0.43,0,0.4,0.4,92.45,25,0.9,1.04,0.81,100,229,0,0.38,0,0,0.39,0.18,0.6,,,,
0,9.99,81.82,0.33,239908.6,0.31,0,0.14,0.29,55.02,30.4,0.92,1.56,0.64,771,912,676,0,0.29,0.14,0.54,0.16,0.43,,,,
0,4.99,124,0.38,1557347.63,0.33,0,1,6.75,39.11,2.05,0.56,0.99,0.26,34,69,0,0,0.25,0,0.5,0.17,0.25,,,,
0,4.99,125.3,0.42,1254441.53,0.6,0,0.75,6.5,49.99,2,0.66,1.04,0.28,111,285,0,0,0.25,0,0.2,0.2,0.5,,,,
0,4.99,166.54,0.52,906232.26,0.43,0.03,0.88,100.38,75.59,33.8,0.86,1.11,0.71,99,399,0,0,0.25,0,0.33,0.2,0.88,,,,
0,24.99,142,0.37,1854246.16,0.39,0,1,70.88,76.4,10.5,0.83,0.98,0.58,70,207,0,0,0.25,0.13,0.34,0.27,0.88,,,,
0,9.99,35,0.45,1059711.03,0,0,0,0,13.86,4,0.58,0.83,0.3,43,125,13,0,0.17,0,0,1,0,,,,
1,4.99,13.64,0.34,492827.02,0,0,0.33,0.67,13.64,13.64,0.29,0.29,0.29,0,0,0,0,0,0,0,0,0,,,,
0,4.99,103,0.45,683653.01,0.57,0,1,2.33,68.37,0.3,0.62,0.96,0.05,45,90,0,0,0.33,0.33,0.29,0.14,0.67,,,,
0,24.99,158.5,0.34,540088.31,0.48,0.05,0.25,0.63,114.78,17.53,0.86,1.16,0.36,712,2095,0,0.13,0,0,0.38,0.09,0.88,,,,
0,4.99,33.47,0.34,298969.79,1,0,0.5,0.75,21.91,5,0.63,0.69,0.54,8,19,1,0,0,0,0,0,0,,,,
1,2.99,110.7,0.34,192520.73,0.5,0,1,11.33,43.56,5.8,0.61,0.87,0.29,2,4,0,0,0.33,0,0.25,0.25,0.33,,,,
1,24.99,173.41,0.34,227071.03,0,0,0.2,0.4,117.77,70,0.92,1.24,0.68,1938,3465,1014,1,0,0,0,0,0,,,,
0,24.99,60.18,0.39,789794.45,0,0.5,0,0,40.44,18.75,0.82,1.1,0.61,1015,2728,136,0,0,0,0,0.5,0,,,,
0,4.99,99.4,0.34,214164.74,0.6,0,0.63,4.75,44.84,1.8,0.75,1.21,0.45,35,93,0,0,0,0.13,0.2,0.2,0.75,,,,
0,9.99,134.26,0.34,246934.76,0.63,0,0.75,28.75,51.61,2,0.52,0.83,0.18,5,20,0,0,0.5,0,0.25,0.13,0.75,,,,
0,4.99,28.8,0.34,427936.42,1,0,0.75,3.38,12.97,0.08,0.54,0.77,0.01,9,16,0,0,0.25,0.13,0,0,0.13,,,,
0,4.99,68.36,0.32,227066.7,1,0,1,35.17,35.67,4,0.65,0.86,0.45,0,0,0,1,0.17,0.17,0,0,0.17,,,,
0,24.99,81.89,0.32,1811613.59,0.28,0.06,1,1.75,20.67,0.4,0.38,0.94,0.08,67,200,0,1,0,0.13,0.61,0.06,0.13,,,,
0,4.99,100,0.39,253166.47,0.27,0.04,1,98,56.07,21.93,0.73,0.89,0.63,22,54,0,0.17,0,0,0.5,0.19,0.88,,,,
1,24.99,750,0.47,758245,0.39,0.06,0.33,1.17,160.5,17.48,0.89,1.19,0.63,706,1373,1,0,0.33,0,0.39,0.17,1,,,,
0,4.99,400.47,0.38,1101304.93,0.26,0.37,0.13,0.25,148.92,56.82,1.12,1.43,0.95,386,578,207,0,0,0,0.34,0.03,0.38,,,,
1,4.99,39.18,0.34,593352.43,1,0,0.8,24.4,12.05,1,0.31,0.5,0.18,0,0,0,0,0.2,0.2,0,0,0.2,,,,
1,9.99,162,0.22,1578057.26,0.4,0.6,1,2.67,54.77,0.8,0.4,0.86,0.11,0,0,0,0,0,0,0,0,0,,,,
0,4.99,251.53,0.38,123802.74,0.58,0,0.2,6,76.2,26.32,0.79,0.99,0.68,213,378,105,0.33,0.2,0.2,0.25,0.16,0.2,,,,
1,4.99,166.82,0.41,1101905.73,0.47,0.07,0.4,0.2,84.34,3.25,0.79,1.04,0.26,103,183,5,1,0.2,0.2,0.27,0.2,0.4,,,,
0,9.99,141.34,0.44,1074645.85,0.5,0.06,0.14,0.14,86.68,46,1.09,1.23,1,568,938,291,0.2,0.29,0,0.38,0.06,1.14,,,,
0,49.99,168,0.39,981128.7,0.38,0.06,0,0,109.88,38.73,0.9,1.42,0.5,2057,2973,1265,0.14,0,0,0.45,0.13,0.88,,,,
0,24.99,54.14,0.48,3147051.56,0.5,0,0,0,24.99,10,0.78,0.89,0.53,92,200,28,0,0.25,0,0.5,0,0.25,,,,
1,9.99,134.66,0.38,47834.36,0.15,0.1,0.2,5.2,63.56,15.07,1.02,1.74,0.55,2253,2592,1369,0,0,0,0.45,0.3,0,,,,
1,9.99,105.5,0.45,899985.49,0.56,0,0.86,62,71.51,21,0.82,1.33,0.51,57,127,0,0,0,0,0.39,0.06,0.71,,,,
0,2.99,218.2,0.38,372091.34,0.4,0.04,0.75,9,97.69,4.6,0.7,0.9,0.46,5,10,0,0,0.25,0.25,0.36,0.2,0.75,,,,
1,4.99,80.33,0.32,272456.56,0,0,1,1.2,19.19,1.2,0.41,0.84,0.21,0,0,0,0,0.2,0,0.5,0.5,0,,,,
0,4.99,133.33,0.39,202930.22,0.75,0,0.5,0.13,58.78,0.68,0.7,1.01,0.1,42,219,0,0.5,0.25,0,0.25,0,0.25,,,,
0,4.99,40.23,0.26,146655.35,0.33,0.33,0.8,12.6,26.02,7.93,0.62,1.18,0.2,13,38,0,0,0.2,0,0.33,0,0,,,,
1,9.99,50,0.51,948621.38,0.29,0,0.25,0.5,20.66,2.17,0.76,1.18,0.43,255,381,142,0,0,0,0.57,0.14,0.5,,,,
0,4.99,35.82,0.38,880358.4,0.33,0,0.67,0.33,24.75,2.67,0.8,1.34,0.28,28,52,0,0,0,0,0.67,0,0,,,,
0,4.99,140,0.23,1347101.2,0,0,0,0,31.99,0.67,1.96,8.2,0.18,114,247,34,0,0,0,0,0,0,,,,
1,4.99,27.95,0.43,536071.43,0,0,0.29,0.14,17.42,4.6,0.64,0.76,0.44,37,84,0,0,0.14,0,0.5,0.5,0.29,,,,
1,9.99,49.32,0.39,40049.91,0,0,0,0,43.16,37,0.76,0.81,0.72,3901,3959,3844,0,0.33,0,0,0,0,,,,
0,24.99,220.33,0.34,1477293.82,0.38,0.14,0,0,81.19,15.4,0.95,1.26,0.68,504,740,207,0,0,0,0.41,0.08,0.86,,,,
0,4.99,100,0.4,160790.45,0.33,0.67,1,82.67,69.61,52.48,0.79,0.83,0.74,0,0,0,0,0.33,0.33,0,0,0.67,,,,
0,4.99,101.83,0.33,233921.68,0.86,0,1,6.8,50.38,1.6,0.65,1.01,0.25,90,270,0,0,0.4,0,0.14,0,0,,,,
0,2.99,110,0.36,137346.06,0.5,0,1,2.33,62.5,33.5,0.79,0.85,0.67,1,2,0,0,0.33,0.33,0,0.5,0,,,,
0,4.99,199.56,0.35,69564,0.56,0,0.67,3.17,69.68,19.48,0.8,0.96,0.57,28,60,0,0,0.17,0.17,0.4,0.04,0.33,,,,
1,24.99,79.4,0.39,4573023.13,0.2,0,0.67,1,74.13,68.18,1.01,1.11,0.92,347,701,0,0,0,0,0.8,0,0,,,,
0,9.99,197.5,0.39,941040.68,0.38,0.08,0,0,94.46,26.67,1.28,2.92,0.72,427,996,213,0,0.25,0.13,0.38,0.16,0.88,,,,
0,2.99,154.45,0.49,88415.27,0.27,0,1,180,95.78,50,0.81,0.85,0.73,0,0,0,0,0.6,0.4,0.33,0.4,0.8,,,,
0,4.99,112.45,0.4,216527.69,0.47,0.06,0.88,24.88,53.22,6.67,0.7,0.89,0.44,8,30,0,0.33,0.25,0.13,0.35,0.12,0.63,,,,
0,4.99,25,0.38,308143.65,1,0,0.67,4.67,15,9,0.58,0.76,0.4,86,211,0,0,0,0,0,0,0,,,,
0,24.99,80,0.33,1273499.56,0.4,0.1,0.25,0.25,60.99,38,1.47,3.55,0.73,1213,2442,604,0,0.5,0.25,0.4,0.1,0,,,,
0,4.99,100,0.47,391248.82,0,0,0.67,2.33,41.1,7.5,0.71,0.94,0.54,89,343,0,0.5,0.17,0.17,0.8,0.2,0,,,,
0,9.99,132.6,0.4,571012.9,0.2,0,1,103,76.91,5.1,0.71,0.91,0.45,1,2,0,0,0,0,0.53,0.27,0.86,,,,
0,4.99,80.9,0.51,367538.3,1,0,0.67,1,32.41,4.33,0.72,1.46,0.28,65,129,1,0,0.33,0,0,0,0,,,,
0,2.99,265.46,0.36,578340,0.36,0,0.25,14.13,76.16,14.33,0.86,1.68,0.4,82,227,6,0,0.13,0.25,0.43,0.21,0.38,,,,
0,4.99,171.29,0.38,313740.65,0.58,0,0.75,13.13,100.6,10.5,0.72,0.9,0.32,57,133,0,0.67,0,0,0.33,0.09,0.88,,,,
0,4.99,135,0.32,2243385.87,0.4,0,1,4.33,66.93,2.47,0.67,0.92,0.19,1,2,0,0,0,0.33,0.4,0.2,0,,,,
1,4.99,117.8,0.33,232841.06,0,0,0.33,0.33,73.93,2,0.61,0.9,0.14,306,411,224,0,0,0,0,0,0,,,,
0,4.99,237.67,0.41,158599.74,0.4,0,0.33,0.33,111.39,50,0.87,1.02,0.75,81,155,1,0,0,0.17,0.4,0.2,0.17,,,,
0,4.99,200,0.33,185178.01,0.5,0,0.29,6,90.12,28.47,0.64,1.09,0.21,67,129,0,0,0,0,0.4,0.1,0.14,,,,
1,4.99,31,0.26,945760.71,0,0,0.4,0.6,16.81,2.62,0.44,0.62,0.26,0,1,0,0,0,0,0,0,0,,,,
0,4.99,78.06,0.33,1141799.26,0.33,0,0.75,0.75,42.1,2.8,0.66,0.9,0.2,0,0,0,0,0,0.25,0.33,0.33,0,,,,
0,24.99,195.91,0.43,803273.74,0.52,0,0.75,60.63,81.42,24,0.83,1.28,0.58,66,242,0,0.5,0.13,0.13,0.48,0,0.63,,,,
0,4.99,32,0.36,570580.02,0.33,0,0.33,1,32,32,0.61,0.61,0.61,1,1,1,0,0,0,0.67,0,0,,,,
0,9.99,265.53,0.26,228248.73,0.54,0.15,0.75,38.5,107.53,2.8,0.6,0.79,0.26,26,76,0,0,0.5,0.25,0.23,0.08,0,,,,
1,4.99,106,0.35,612930.46,0.31,0,0.33,20.33,55.24,6.82,0.84,1.41,0.45,36,132,0,0,0.17,0.17,0.54,0.15,0,,,,
0,4.99,118.87,0.39,365510.69,0.5,0,1,26,45.96,0.36,0.51,0.93,0.09,0,0,0,0,0.25,0.25,0.38,0.13,0.5,,,,
1,4.99,168.38,0.39,98270.39,0.42,0.09,0.67,96.83,104.08,20,0.86,1.19,0.48,121,337,0,0,0.33,0,0.37,0.12,0.83,,,,
0,4.99,113.94,0.42,327848.47,0.31,0.08,0,0,54.16,9.45,0.84,1.04,0.71,66,103,36,0,0.25,0,0.38,0.23,0.5,,,,
0,24.99,109.09,0.37,646887.28,0.47,0,1,3.33,43.61,0.8,0.61,0.9,0.1,17,34,0,0.33,0.5,0.17,0.27,0.27,0.5,,,,
0,4.99,60.36,0.32,543528.64,1,0,0.6,6.4,26.98,3.82,0.49,0.77,0.19,16,32,0,0,0,0.2,0,0,0.2,,,,
1,4.99,101,0.37,154810.42,0.67,0,0.8,36.6,57.15,20,0.75,0.89,0.57,15,40,0,0,0.2,0,0.33,0,0.4,,,,
0,9.99,136.75,0.37,430141.62,0.5,0.11,0.14,0.14,67.03,16.6,0.83,1.1,0.63,281,521,152,0,0.29,0.14,0.39,0,0.71,,,,
0,4.99,66.75,0.33,104236.83,0.42,0.08,0,0,44.47,33.17,0.85,0.98,0.73,314,387,276,0,0.33,0.33,0.42,0.08,0.67,,,,
1,4.99,307.8,0.3,232264.07,0.6,0,1,38.33,197.12,92.22,0.84,0.91,0.73,0,0,0,1,0,0,0.4,0,0.67,,,,
1,4.99,127.8,0.37,233858.79,0,0,1,5.33,67.96,13.64,0.72,0.94,0.58,0,1,0,0,0.33,0,1,0,0.67,,,,
1,4.99,84,0.39,367533,0.5,0,0.5,1.25,47.23,28.72,0.82,0.89,0.67,0,1,0,0,0,0,0.5,0,0,,,,
1,4.99,82.67,0.37,152215.99,0.18,0.82,0.75,16.25,62.35,24.58,0.8,1.09,0.42,97,266,0,0,0.5,0,0,0,0.5,,,,
1,4.99,295,0.39,1004194.54,0.54,0.23,0.5,0.75,118.98,38.75,0.86,1.12,0.65,353,586,33,0,0,0,0.23,0,0.5,,,,
1,4.99,501.1,0.38,17279736.01,0.75,0,0.67,1,214.57,16.7,0.81,0.98,0.49,25,50,0,0,0,0,0.25,0,0.33,,,,
0,9.99,89.32,0.4,151955.6,0.38,0.13,1,12.43,39.72,2.72,0.64,0.95,0.25,322,1268,0,0,0.14,0.14,0.13,0.38,0.29,,,,
0,24.99,109.33,0.34,1739191.66,0.75,0,0.88,1.5,50.05,0,0.52,0.85,0,1,3,0,0,0.13,0.13,0.25,0,0.5,,,,
0,4.99,298.53,0.36,2323536.61,0.31,0.47,1,31.5,89.04,15,0.67,1.08,0.44,27,117,0,0.2,0,0,0.19,0.03,0.88,,,,
1,9.99,223.2,0.39,625727.83,0.25,0.75,0.25,0.25,80.65,25,0.86,1.27,0.5,260,396,35,0,0,0,0,0,0.25,,,,
1,24.99,66.67,0.3,2435721.16,0.6,0.2,0.33,0.33,36.61,2.66,0.74,1.17,0.25,151,416,15,0,0.33,0,0.2,0,0,,,,
1,4.99,132.53,0.32,261750.23,1,0,1,2.33,26.83,0.33,0.45,0.68,0.06,1,3,0,0,0,0.17,0,0,0.17,,,,
0,4.99,25,0.34,521419.62,0,0,0.25,0.75,14.17,3.33,0.41,0.63,0.2,19,38,0,0,0,0,1,0,0.25,,,,
1,4.99,181.67,0.3,259487.74,0,0,1,413,107.42,38.33,0.76,0.89,0.65,29,83,0,0,0.13,0.13,0,0,0,,,,
1,24.99,131.33,0.38,636585.32,0.67,0.11,0.8,35.6,71.63,17.33,0.78,0.99,0.61,508,1946,0,0,0.2,0.2,0.22,0,0.4,,,,
0,4.99,122.93,0.25,102536.42,0.55,0,1,42.67,58.01,8,0.55,0.82,0.36,23,37,0,0,0.17,0,0.45,0,0,,,,
1,9.99,203,0.3,2072838.55,0.4,0.2,0.8,1.2,80.99,1.33,0.67,1.22,0.17,19,58,0,0,0,0,0.4,0,0,,,,
1,4.99,852.27,0.33,4175021.26,0.25,0,0.14,0.14,216.5,83.24,1.61,3.24,0.92,557,1128,148,0.5,0.14,0.14,0.5,0.25,0.14,,,,
0,9.99,50.53,0.44,98112.7,0,0,0,0,26.01,2.5,1.15,2.2,0.38,1101,1187,957,0,0,0,1,0,0,,,,
